client id	hotel id	hotel Name	number of rooms	category of room	hotel Address	price for the night	is balcon	is late Checkout	user check in datetime	user check out datetime	booking channel	length of Stay	room service ordered	num adults	num children	amenities used	payment method
886	66	Yard Lodge	132	Standard	с. Иркутск, наб. Нижняя, д. 5/2, 251148	6892.34	False	False	2023-01-29 01:35:01	2023-02-04 01:35:01	Online	5	False	2	1	Тренажёрный зал	КРЕДИТНАЯ КАРТА
887	88	Perform Hotel	35	Suite	к. Медногорск, пр. Мичурина, д. 80 к. 4/2, 868956	2767.11	True	False	2023-02-27 15:33:05	2023-03-07 15:33:05	Online	3	False	1	0	Spa	БАНКОВСКИЙ ПЕРЕВОД
888	72	Data Boutique Hotel	113	Standard	г. Внуково (метеост.), ш. Речное, д. 4 к. 6, 059677	5598.4	True	True	2023-11-29 07:14:14	2023-12-04 07:14:14	Online	2	False	1	1	Тренажёрный зал	БАНКОВСКИЙ ПЕРЕВОД
889	86	Wish Luxury Hotel	104	Standard	п. Астрахань, ул. Прудная, д. 5/8, 875565	4278.99	True	False	2023-05-12 06:10:05	2023-05-16 06:10:05	Online	2	False	2	0		КРЕДИТНАЯ КАРТА
890	89	Ahead Resort	105	Superior	клх Вологда, ул. Горняцкая, д. 1, 499690	6525.08	True	False	2023-04-23 01:03:12	2023-04-26 01:03:12	Phone	5	False	2	2	Тренажёрный зал	КРЕДИТНАЯ КАРТА
891	57	End Grand Hotel	107	Suite	п. Беломорск, бул. Коммуны, д. 5/2 стр. 7, 788752	5300.97	False	True	2023-01-29 21:48:07	2023-02-01 21:48:07	Online	4	False	3	1	Тренажёрный зал	ДЕБЕТОВАЯ КАРТА
892	36	Job Luxury Hotel	166	Standard	к. Апрелевка, ш. Вольное, д. 44, 226680	4771.79	True	True	2023-04-04 01:12:30	2023-04-06 01:12:30	Online	7	False	3	2	Тренажёрный зал	КРЕДИТНАЯ КАРТА
893	24	Data Boutique Hotel	159	Superior	с. Шадринск, пер. Омский, д. 26 к. 4/9, 639875	3365.82	False	False	2023-02-17 01:33:14	2023-02-26 01:33:14	Online	3	False	3	1	Тренажёрный зал	ДЕБЕТОВАЯ КАРТА
894	64	Ahead Resort	121	Standard	клх Приозерск, алл. Громова, д. 7 к. 8, 549883	5833.02	True	True	2023-02-28 15:14:30	2023-03-09 15:14:30	Online	3	False	3	0	Spa	БАНКОВСКИЙ ПЕРЕВОД
895	2	Pressure Inn	117	Superior	г. Южно-Курильск, ул. Кузнецова, д. 4/6, 039620	4997.9	False	True	2023-09-23 19:59:35	2023-10-01 19:59:35	Phone	3	True	2	2	Spa	НАЛИЧНЫЕ
896	43	Heart Spa	100	Superior	ст. Серафимович, ул. Привокзальная, д. 9/5 к. 468, 588334	4791.76	False	True	2023-06-19 15:30:40	2023-06-28 15:30:40	Online_sVOFvY	5	False	3	0	Тренажёрный зал	КРЕДИТНАЯ КАРТА
897	83	Several Inn	55	Standard	п. Забайкальск, наб. Трудовая, д. 23 к. 30, 790420	3488.34	True	True	2023-07-25 18:16:32	2023-07-30 18:16:32	Phone	4	True	1	1	Spa	БАНКОВСКИЙ ПЕРЕВОД
898	84	From Lodge	75	Suite	с. Старая Русса, ул. Осенняя, д. 79 стр. 2, 262996	2000.0	True	True	2023-02-08 01:19:59	2023-02-09 01:19:59	Travel Agency	4	False	1	1	Spa	БАНКОВСКИЙ ПЕРЕВОД
899	94	People Luxury Hotel	53	Superior	г. Дно, ул. Фабричная, д. 8 стр. 7, 880983	4199.05	False	False	2023-07-24 21:46:13	2023-07-26 21:46:13	Phone	4	False	3	2		КРЕДИТНАЯ КАРТА
900	79	Call Lodge	128	Standard	г. Ясный (Оренб.), ул. Томская, д. 1 стр. 77, 207153	4722.0	False	True	2023-01-23 08:33:09	2023-01-31 08:33:09	Phone	3	False	1	1	Тренажёрный зал	БАНКОВСКИЙ ПЕРЕВОД
901	44	Institution Inn	197	Suite	к. Клин, ул. Пролетарская, д. 9, 504477		False	False	2023-06-06 02:32:26	2023-06-11 02:32:26	Online	5	True	2	0		БАНКОВСКИЙ ПЕРЕВОД
902	44	Mind Inn	176	Deluxe	ст. Южно-Курильск, ул. Бригадная, д. 926, 021507	7475.61	False	False	2023-07-15 08:54:58	2023-07-18 08:54:58	Travel Agency	4	False	1	1	Тренажёрный зал	КРЕДИТНАЯ КАРТА
903	12	Page Hotel	31	Suite	с. Ребриха, пер. Фестивальный, д. 78, 488085	4816.39	False	True	2023-08-29 23:56:24	2023-09-06 23:56:24	Online	3	False	1	2	Тренажёрный зал	КРЕДИТНАЯ КАРТА
904	62	Choose Inn	68	Suite	п. Бузулук, ул. Петровская, д. 90 к. 5/9, 778564	5130.4	False	False	2023-04-12 03:19:49	2023-04-15 03:19:49	Online	4	False	1	0	Тренажёрный зал	БАНКОВСКИЙ ПЕРЕВОД
905	90	Out Grand Hotel	194	Suite	г. Внуково (метеост.), ш. Речное, д. 4 к. 6, 059677	5506.91	True	True	2023-02-06 15:51:28	2023-02-10 15:51:28	Online	3	True	1	1	Тренажёрный зал	КРЕДИТНАЯ КАРТА
906	58	Yet Resort	191	Standard	п. Оймякон, алл. Гвардейская, д. 7/6 стр. 7, 142214	3435.31	False	False	2023-12-22 20:46:07	2023-12-25 20:46:07	Online_jSNLid	5	False	1	0	   Бассейн  	НАЛИЧНЫЕ
907	62	Both Hotel	125	Suite	с. Карпинск, ул. Папанина, д. 39 к. 6, 184020	7552.49	False	False	2023-10-15 01:35:55	2023-10-17 01:35:55	Online	6	True	1	2	Spa	ДЕБЕТОВАЯ КАРТА
908	1	Mind Inn	55	Superior	ст. Серафимович, ул. Привокзальная, д. 9/5 к. 468, 588334	2864.03	False	False	2023-10-23 01:34:51	2023-10-28 01:34:51	Online_WGNwzB	5	False	2	1	Тренажёрный зал	ДЕБЕТОВАЯ КАРТА
909	52	Condition Boutique Hotel	195	Standard	с. Верхний Баскунчак, ул. Володарского, д. 7/7, 855700	5844.44	False	True	2023-02-23 22:44:45	2023-03-02 22:44:45	Online	5	True	1	0	Тренажёрный зал	ДЕБЕТОВАЯ КАРТА
910	55	Culture Spa	151	Suite	п. Саянск, наб. Щербакова, д. 69 к. 116, 378338	6478.11	False	True	2023-03-28 04:16:56	2023-03-30 04:16:56	Phone	4	True	2	2	   Бассейн  	КРЕДИТНАЯ КАРТА
911	25	Box Hotel	90	Superior	д. Переславль-Залесский, ул. Крылова, д. 1/8, 293922	4509.26	False	False	2023-03-27 10:40:41	2023-03-31 10:40:41	Online_WVzHHE	3	False	1	0	Тренажёрный зал	КРЕДИТНАЯ КАРТА
912	36	Hotel Hotel	147	Deluxe	г. Внуково (метеост.), ш. Речное, д. 4 к. 6, 059677	6345.92	False	False	2023-01-20 23:09:08	2023-01-21 23:09:08	Travel Agency	2	False	1	1	Тренажёрный зал	КРЕДИТНАЯ КАРТА
913	94	Product Inn	100	Superior	с. Ребриха, пер. Фестивальный, д. 78, 488085	5507.05	True	False	2023-12-13 04:32:26	2023-12-18 04:32:26	Online	2	False	2	1	   Бассейн  	ДЕБЕТОВАЯ КАРТА
914	3	Prove Grand Hotel	121	Standard	клх Тольятти, ш. Бабушкина, д. 1/2, 590827	8532.07	True	False	2023-01-20 19:08:25	2023-01-27 19:08:25	Online	3	True	1	0	Тренажёрный зал	НАЛИЧНЫЕ
915	66	Middle Grand Hotel	52	Suite	п. Зеленоград, ш. Лесхозное, д. 806, 764497		False	False	2023-05-21 01:37:28	2023-05-26 01:37:28	Online	6	False	3	1	   Бассейн  	НАЛИЧНЫЕ
916	84	Spring Grand Hotel	39	Standard	к. Юрьев-Польский, ш. Народное, д. 64 стр. 83, 328128		True	True	2023-08-29 12:42:20	2023-09-01 12:42:20	Online	6	False	3	1	Spa	ДЕБЕТОВАЯ КАРТА
917	1	Drive Hotel	127	Suite	с. Батайск, ш. Высотное, д. 5 к. 7, 986577	5495.57	True	False	2023-11-18 04:56:02	2023-11-26 04:56:02	Online	8	False	2	1	   Бассейн  	ДЕБЕТОВАЯ КАРТА
918	90	Middle Grand Hotel	165	Suite	г. Ершов, бул. Хвойный, д. 3/4 к. 3, 829859	2402.04	True	False	2023-06-18 00:36:25	2023-06-27 00:36:25	Online	3	False	2	1		КРЕДИТНАЯ КАРТА
919	27	Drug Resort	59	Suite	клх Пушкино (Моск.), пер. Хвойный, д. 70, 803311	6442.05	False	False	2023-05-10 11:14:10	2023-05-15 11:14:10	Online	4	False	2	1	Spa	КРЕДИТНАЯ КАРТА
920	11	Product Boutique Hotel	145	Superior	ст. Когалым, пер. Киевский, д. 924, 658721	9565.14	False	True	2023-02-08 23:53:31	2023-02-17 23:53:31	Online	4	True	1	2	Тренажёрный зал	КРЕДИТНАЯ КАРТА
921	20	Institution Inn	143	Suite	клх Суздаль, алл. Производственная, д. 919 к. 8/1, 862197	3036.33	False	False	2023-02-15 08:05:14	2023-02-24 08:05:14	Online_Qlwcfl	4	False	1	0	   Бассейн  	КРЕДИТНАЯ КАРТА
922	23	Final Spa	140	Standard	г. Катав-Ивановск, бул. Ленинский, д. 4 к. 891, 811409	4942.88	False	False	2023-08-09 05:01:25	2023-08-14 05:01:25	Online	3	False	2	0	Тренажёрный зал	БАНКОВСКИЙ ПЕРЕВОД
923	30	Hotel Hotel	83	Standard	клх Ухта, бул. Донской, д. 578 стр. 272, 951865	6492.27	False	False	2023-12-10 05:55:43	2023-12-18 05:55:43	Phone	5	True	3	0	Тренажёрный зал	КРЕДИТНАЯ КАРТА
924	24	From Lodge	93	Suite	п. Оймякон, алл. Гвардейская, д. 7/6 стр. 7, 142214	2720.85	False	False	2023-11-24 19:37:10	2023-11-28 19:37:10	Phone	5	False	2	1		ДЕБЕТОВАЯ КАРТА
925	70	Other Grand Hotel	49	Standard	г. Южно-Курильск, ул. Кузнецова, д. 4/6, 039620	5936.62	False	True	2023-11-22 01:32:54	2023-11-30 01:32:54	Travel Agency	5	False	2	2	Тренажёрный зал	ДЕБЕТОВАЯ КАРТА
926	67	Order Lodge	72	Suite	с. Норильск, пр. Гоголя, д. 6 стр. 239, 796481	6590.48	False	False	2023-10-12 03:16:31	2023-10-18 03:16:31	Phone	4	True	3	1	Тренажёрный зал	ДЕБЕТОВАЯ КАРТА
927	75	Couple Boutique Hotel	148	Standard	д. Оленек, ул. Жданова, д. 479 стр. 51, 706307	6639.21	False	False	2023-11-20 09:51:03	2023-11-24 09:51:03	Online	6	False	3	2	   Бассейн  	БАНКОВСКИЙ ПЕРЕВОД
928	81	Opportunity Spa	126	Standard	п. Астрахань, ул. Прудная, д. 5/8, 875565	2046.75	False	False	2023-11-20 21:35:27	2023-11-27 21:35:27	Online	5	True	1	1	   Бассейн  	КРЕДИТНАЯ КАРТА
929	51	Consider Lodge	160	Standard	с. Черемхово, бул. Спортивный, д. 432 к. 8, 188144	2527.9	False	False	2023-10-30 05:11:13	2023-11-02 05:11:13	Online	3	False	2	0	   Бассейн  	ДЕБЕТОВАЯ КАРТА
930	53		130	Standard		3828.5	False	False	2023-06-04 01:09:39	2023-06-07 01:09:39	Phone	2	True	3	2	   Бассейн  	КРЕДИТНАЯ КАРТА
931	86	Make Boutique Hotel	133	Standard	ст. Новый Оскол, наб. Тельмана, д. 3 стр. 23, 577903		False	False	2023-12-21 18:55:21	2023-12-30 18:55:21	Online_AWnsPw	5	False	2	1	Тренажёрный зал	КРЕДИТНАЯ КАРТА
932	65	Drive Hotel	105	Superior	г. Каменномостский, наб. Лермонтова, д. 65, 340358	3540.85	True	True	2023-03-17 12:29:56	2023-03-24 12:29:56	Online	3	True	3	1	Тренажёрный зал	КРЕДИТНАЯ КАРТА
933	44	Drive Hotel	68	Standard	д. Нефтеюганск, наб. Зеленая, д. 2/2 к. 7/4, 520933	6359.6	False	False	2023-06-22 00:10:11	2023-06-26 00:10:11	Online	8	True	2	2	Тренажёрный зал	КРЕДИТНАЯ КАРТА
934	24	Consider Lodge	90	Suite	клх Устюжна, ш. Парковое, д. 7/6, 833833	7884.09	True	False	2023-12-10 07:39:55	2023-12-19 07:39:55	Online	6	True	2	2	Spa	КРЕДИТНАЯ КАРТА
935	78	Yard Lodge	154	Standard	клх Новая Игирма, ш. Попова, д. 9 к. 543, 028063		False	False	2023-09-23 09:48:09	2023-09-25 09:48:09	Online_MWtkXn	2	False	2	0		ДЕБЕТОВАЯ КАРТА
936	45	With Grand Hotel	185	Standard	клх Новая Игирма, ш. Попова, д. 9 к. 543, 028063	6525.42	False	False	2023-05-13 16:43:07	2023-05-19 16:43:07	Online	3	False	3	0	Spa	КРЕДИТНАЯ КАРТА
937	65	Receive Inn	174	Suite	с. Карпинск, ул. Папанина, д. 39 к. 6, 184020	8177.7	False	False	2023-07-10 01:23:51	2023-07-17 01:23:51	Online	6	False	3	1	Spa	БАНКОВСКИЙ ПЕРЕВОД
938	97	Card Luxury Hotel	139	Deluxe	к. Медногорск, пр. Мичурина, д. 80 к. 4/2, 868956	4880.98	False	False	2023-08-30 11:02:57	2023-09-08 11:02:57	Online	6	False	3	2	   Бассейн  	КРЕДИТНАЯ КАРТА
939	55	Paper Resort	150	Suite	п. Радужный, ш. Красина, д. 5/7, 263412	5056.51	False	False	2023-01-19 04:15:37	2023-01-24 04:15:37	Phone	2	True	2	1	Spa	КРЕДИТНАЯ КАРТА
940	65	Truth Resort	197	Standard	к. Медногорск, пр. Мичурина, д. 80 к. 4/2, 868956	4318.58	True	False	2023-05-05 00:39:43	2023-05-08 00:39:43	Phone	7	False	1	0	   Бассейн  	КРЕДИТНАЯ КАРТА
941	59	Information Resort	58	Standard	к. Ногинск (Моск.), ул. Поселковая, д. 7/8, 190571	4736.59	False	False	2023-01-13 23:13:33	2023-01-21 23:13:33	Online	7	False	3	1	   Бассейн  	КРЕДИТНАЯ КАРТА
942	1	Religious Boutique Hotel	84	Standard	к. Улан-Удэ, ш. Киевское, д. 6/5 стр. 5/5, 550301	7160.19	False	False	2023-11-17 18:49:51	2023-11-25 18:49:51	Online	2	True	3	0	Тренажёрный зал	КРЕДИТНАЯ КАРТА
943	76	Job Luxury Hotel	108	Suite	г. Октябрьский (Башк.), ш. Чкалова, д. 29 к. 5/4, 686760	5385.11	False	False	2023-05-04 03:38:05	2023-05-12 03:38:05	Phone	3	True	2	2	Spa	КРЕДИТНАЯ КАРТА
944	51	Book Inn	188	Suite	г. Сыктывкар, ш. 40 лет Октября, д. 6/4 стр. 2/1, 057968	2000.0	False	False	2023-09-09 09:22:19	2023-09-17 09:22:19	Online	3	False	1	2	Тренажёрный зал	НАЛИЧНЫЕ
945	22	From Lodge	63	Standard	с. Прохладный, бул. Морозова, д. 8/3 к. 492, 711068	3353.29	True	False	2023-06-13 05:58:21	2023-06-21 05:58:21	Online	6	False	1	0	Тренажёрный зал	КРЕДИТНАЯ КАРТА
946	81	Mind Inn	45	Deluxe	г. Санкт-Петербург, наб. Поперечная, д. 6/7 стр. 678, 833095	4875.95	False	False	2023-12-13 21:13:49	2023-12-14 21:13:49	Online	3	False	3	2		КРЕДИТНАЯ КАРТА
947	78	Take Luxury Hotel	193	Suite	клх Воркута, бул. Городской, д. 9/9, 111247	7755.92	True	False	2023-01-13 09:53:53	2023-01-15 09:53:53	Online	3	False	2	1	   Бассейн  	КРЕДИТНАЯ КАРТА
948	8	War Grand Hotel	181	Standard	к. Апрелевка, ш. Вольное, д. 44, 226680	4164.91	False	False	2023-08-08 15:56:37	2023-08-15 15:56:37	Online	5	False	2	0	Spa	КРЕДИТНАЯ КАРТА
949	50	With Grand Hotel	179	Superior	г. Дно, ул. Фабричная, д. 8 стр. 7, 880983	5870.47	True	False	2023-08-18 19:01:56	2023-08-22 19:01:56	Online	4	False	3	2	   Бассейн  	КРЕДИТНАЯ КАРТА
950	73	Production Spa	187	Standard	к. Апрелевка, ш. Вольное, д. 44, 226680	5951.68	False	False	2023-01-06 06:22:41	2023-01-08 06:22:41	Online	4	False	1	2	Spa	КРЕДИТНАЯ КАРТА
951	54	End Grand Hotel	48	Superior	клх Южно-Курильск, пр. Медицинский, д. 6/3 стр. 974, 847462	5143.62	True	False	2023-03-25 07:14:46	2023-04-02 07:14:46	Travel Agency	4	True	2	2	Spa	ДЕБЕТОВАЯ КАРТА
952	98	Summer Resort	56	Standard	с. Гремячинск (Бурят.), ш. Ясное, д. 731 к. 470, 473778	8140.44	False	True	2023-07-25 03:49:23	2023-07-30 03:49:23	Phone	3	True	1	0	   Бассейн  	ДЕБЕТОВАЯ КАРТА
953	56	Close Boutique Hotel	179	Superior	г. Октябрьский (Башк.), ш. Чкалова, д. 29 к. 5/4, 686760	5210.39	False	False	2023-12-13 17:20:29	2023-12-20 17:20:29	Online	3	False	1	2	Тренажёрный зал	КРЕДИТНАЯ КАРТА
954	100	Interesting Grand Hotel	169	Superior	к. Ясный (Оренб.), бул. Кубанский, д. 549 к. 58, 810970	5929.25	False	False	2023-07-01 00:00:33	2023-07-06 00:00:33	Online_pGuxyM	2	True	1	1	Тренажёрный зал	КРЕДИТНАЯ КАРТА
955	27	Memory Resort	179	Superior	д. Оленек, ул. Жданова, д. 479 стр. 51, 706307	3455.06	False	True	2023-12-14 10:38:05	2023-12-23 10:38:05	Online	2	False	1	0	Spa	БАНКОВСКИЙ ПЕРЕВОД
956	75	Senior Inn	127	Superior	ст. Новый Оскол, наб. Тельмана, д. 3 стр. 23, 577903	6858.04	False	False	2023-01-09 15:08:58	2023-01-14 15:08:58	Online	2	False	2	2	   Бассейн  	ДЕБЕТОВАЯ КАРТА
957	81	Institution Inn	31	Superior	клх Новая Игирма, ш. Попова, д. 9 к. 543, 028063	5100.5	True	False	2023-05-02 16:18:52	2023-05-06 16:18:52	Online	3	False	3	2	   Бассейн  	НАЛИЧНЫЕ
958	98	Consider Lodge	156	Standard	п. Бузулук, ул. Петровская, д. 90 к. 5/9, 778564	9034.68	False	False	2023-12-06 14:35:53	2023-12-12 14:35:53	Online	3	True	1	1	   Бассейн  	КРЕДИТНАЯ КАРТА
959	72	Box Hotel	160	Standard	к. Усинск, алл. Кузнецкая, д. 9/1, 598562	3002.64	False	True	2023-02-15 15:58:41	2023-02-24 15:58:41	Phone	3	False	2	0	   Бассейн  	НАЛИЧНЫЕ
960	83	Stuff Spa	116	Suite	п. Саянск, наб. Щербакова, д. 69 к. 116, 378338	5460.42	True	False	2023-02-28 23:48:57	2023-03-06 23:48:57	Online	3	True	2	1	Тренажёрный зал	БАНКОВСКИЙ ПЕРЕВОД
961	21	Yet Resort	128	Standard	к. Шерегеш, ш. Буденного, д. 70, 017407	6283.85	True	False	2023-07-13 19:11:11	2023-07-19 19:11:11	Online	3	False	3	0	Тренажёрный зал	ДЕБЕТОВАЯ КАРТА
962	67	Yet Resort	157	Suite	клх Устюжна, ш. Парковое, д. 7/6, 833833	3548.24	False	False	2023-02-10 21:08:04	2023-02-18 21:08:04	Phone	7	False	3	0	Тренажёрный зал	ДЕБЕТОВАЯ КАРТА
963	43	Himself Boutique Hotel	136	Standard	к. Медногорск, пр. Мичурина, д. 80 к. 4/2, 868956	2732.02	False	True	2023-01-12 01:54:58	2023-01-16 01:54:58	Online_AEPWps	3	False	3	2		КРЕДИТНАЯ КАРТА
964	15	Republican Grand Hotel	115	Superior	с. Батайск, ш. Высотное, д. 5 к. 7, 986577	9526.54	True	False	2023-06-28 10:43:30	2023-06-29 10:43:30	Phone	4	True	2	0	Тренажёрный зал	КРЕДИТНАЯ КАРТА
965	63	Provide Grand Hotel	39	Suite	с. Иркутск, наб. Нижняя, д. 5/2, 251148	2000.0	True	False	2023-10-23 08:10:55	2023-10-30 08:10:55	Online	5	False	2	1	   Бассейн  	КРЕДИТНАЯ КАРТА
966	59	Close Boutique Hotel	122	Suite	клх Тольятти, ш. Бабушкина, д. 1/2, 590827	5990.66	False	True	2023-09-16 11:25:25	2023-09-18 11:25:25	Online	4	False	2	2	   Бассейн  	КРЕДИТНАЯ КАРТА
967	68	Interesting Grand Hotel	177	Suite	ст. Быково (метеост.), алл. Вахитова, д. 362, 681947	4802.52	True	False	2023-02-10 12:26:39	2023-02-16 12:26:39	Phone	5	True	1	1	Spa	КРЕДИТНАЯ КАРТА
